"contents","author","category","star_tweet"
"@leighalexander just read your recent blogpost please tell me you have a fabulous red coat to carmen sandiego around in","@TheQuinnspiracy","style",
"Feet are sore, but still going strong. Oh, and I found her, Chief!! #Carmen #SanDiego #cosplay #SDCC http://t.co/yGEdZ83AB6","@matthiasbsnyder","style",
"Just call me Carmen San Diego 😉. This, plus all the camel coats you’ll need this season, on the… https://t.co/lBi14Yhuvk","@alittleindiaa","style",
"I've been living my whole Carmen Sandiego fantasy in this Jack & Lucy wide brim hat, my favorite… https://t.co/Om3Bbd4TEw","@jamiesanford","style",
"The First Images of Netflix's Carmen Sandiego Are Here Carmen Sandiego has been found, and she's looking good on Netflix. Gina Rodriguez will make her debut as the new voice of the iconic globe-trotting thief in the new 20-episode... https://t.co/SacA3Nafxr","@JesusGreen462","pop culture",
"*dramatically throws on a trench coat* It’s throwback time with Who in the World is Carmen Sandiego? from Rebecca Tinker and @HMHKids #TeensReadFeed https://t.co/HK3ivGyVgr","@RaincoastBooks","style","x"
"@AllisonLCarter My name in Spanish class was always Carmen Sandiego and I made my teacher say the whole thing...like just Carmen was not ok.","@ejwarfel","pop culture","x"
"Been in downtown Oakland for 2 hours dressed as Carmen SanDiego & apparently y'all didn't watch nearly enough educational TV as children..","@sconnieangie","edutainment",
"Mark and Estel Fashion Stylist Crystal just styled me out in these sunnies!!!! Hot Carmen San Diego stylesssss!... https://t.co/Sen5VxQJW2","@markandestel","style",
"@HollywoodComet But great for next year's Carmen Sandiego costume...","@DrewBrooks","style",
"Modern gritty Carmen San Diego chase concept album using only samples from airports","@krzyzis","pop culture",
"How not to adult at MomoCon #cosplay #CarmenSandiego #Splatoon #momocon #WW: (Yes, I know I wasn't canon... https://t.co/BOsb74xgLi","@GASocialMedia","style",
"@_RebeccaParham You look so cool Mrs Rebecca :3 if you want you could go to a convention as Peggy carter or as Carmen sandiego just add yellow to the hat and you got it :3 https://t.co/qAiLeHOBdb","@Animinga1","style",
"This is going to drive me nuts until I figure this out. Like… where in the world is Carmen Sandiego?","@MADly_INsane","pop culture",
"@ahencyclopedia I remember in the Windows 95/98 computer game Where In Time Is Carmen Sandiego you had to help Hatshepsut prepare the mummification ceremony of Thutmose I. An interesting thing is that Hatshepsut referred to herself as ""His majesty"" and wore an official beard becase of tradition.","@RoscoeTheHorse","edutainment",
"Where in the World Is Carmen Sandiego was a trip. The format was genius. It was like a game show, but Greg Lee and The Chief had these...","@JoeyWinterDay","pop culture",
"Who is that in the Carmen sandiego hat smh","@ChefWaites","style",
"@kcaputey Absolutely! a red one, and a hat like Carmen Sandiego","@BiancaB531","style",
"A lady just ran up to me and said ""I found Carmen Sandiego"" ~because of my hat #whereintheworldiscarmensandiego http://t.co/M63FtgZmx3","@Sara_Zuccari","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/Fn4RSAAHJD","@LeldeSaulgozis","edutainment",
"@_rallycap ""Where in the World are Tyson and Usain Bolt"" - a Carmen Sandiego style caper show...","@RyanKeim","pop culture",
"The adult version of Where in the World is Carmen Sandiego is Where in this Parking Garage is my Fucking Car and it’s not nearly as fun.","@cassanova3333","pop culture",
"#TFSFanart #TFSAtTheTable This time it's one of the longest standing members of the Natural Wonders, Redd. I like the fanart of her as Carmen Sandiego, so I rolled with that Idea. The V's on shirt collar and the hat are to represent the Volition. I'm not too happy about the... https://t.co/gPGMWWjhCF","@MRavenheart688","style",
"Im watching carmen San Diego as an adult & just realized it was a educational show! I was learning as a little kid & I didn't even know!","@comicMartinRizo","edutainment","x"
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/s9BqqfsWH3 https://t.co/FAs44X72Na","@Flavorida","edutainment",
"Been traveling the world like I'm Carmen Sandiego 😋","@NamesDEEJ","travel","x"
"Should have included Carmen Sandiego “@HayleyAtwell “@stuunalee @HayleyAtwell who wore it better tbh http://t.co/LcfWu0qf3P””","@wallflowerarts","style",
"I’ve been walking around with my mom all day and she’s been wearing a pink Carmen San Diego hat and I’m afraid she’s educational criminal.","@Zach_Baum","fashion",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/eUKwPI1yxD https://t.co/A7Xs1AQYX6","@winyourexback1","edutainment",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/VG4MjRcmyN","@krunox123","pop culture",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego ☄ ⛱ $v Mashable〽 https://t.co/LYIDHYqHkN","@vrai777","pop culture",
"Sorry @HiAndrewJenkins my costume came. I don't need Carmen San Diego though if you want to be that?","@lifewithlauren1","style",
"Stuff you learn early childhood rly is ingrained forever huh? I still know all lyrics to Where In The World Is Carmen Sandiego OST cassette","@Magepaw","edutainment",
"@crftbeernkittns WHO WOULDN'T??? If you ever dress up as Carmen Sandiego, no one's ever gonna find you!!!!","@BeerStoreDude","style",
"#CarmenSandiego has been one of the most overwhelmingly positive, progressive, and diverse edutainment franchises in history, and it almost single-handedly defined what an educational video game should look and feel like. https://t.co/EalPB0chpw","@Syfyfangrrls","edutainment",
"@midnight Entry for #ElderlyTVShows: Where In the World are Carmen Sandiego's Car Keys? #HashtagWars","@EricSterlingNow","pop culture",
"I wish I had all the parts of my Carmen Sandiego outfit already because today I'm going to be doing a whole load of travelling.","@scattermoon","travel",
"Best Sami (@Ali_Sweeney ) line from #Days ""Kristen got away. Who is she, Wonder Woman?"" More like Carmen Sandiego. 😂 @nbcdays https://t.co/t3LJhWsF8r","@LRoedell","pop culture",
"My kids play all sorts of games on devices. Where in the world is (my) Carmen Sandiego game for the 21st century! #edtech #sschat","@kckaye24","edutainment",
"Life goals: Achieve the same balance of ambition and fashion sense as Carmen Sandiego. http://t.co/wqOBe6LqWT","@kevinpokeeffe","fashion","x"
"Thanks ""Where in Time is Carmen Sandiego"" for teaching me about him when I was younger.","@chasebunker","edutainment",
"I bet I could find this plane. I was the Carmen San Diego champion in elementary school.","@ChefBROardee","edutainment",
"Imma let you finish, but Carmen Sandiego is the greatest female video game character of all time https://t.co/AtkhX4tTnc https://t.co/I1cCnQaR0F","@WWW_Spaceships","feminism",
"Netflix is Bringing Back 'Carmen Sandiego' with Gina Rodriguez Playing the Lead https://t.co/wPmGiuca4C #Fashion #Beauty","@bolddress","pop culture",
"Had a good hat day on Monday. #carmensandiego https://t.co/05sV7OveQC","@huntalesley","style",
"Tech: Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/eAynXAf0p4","@MarkBeacham","travel",
"Halloween costume dilemma: Tippi Hedren's character in ""The Birds,"" Carmen Sandiego, or Elaine Stritch?","@VMRvictoria","style",
"""Very stylish, very Carmen Sandiego of you your Highness."" https://t.co/7QJeS1I5rA","@OneWebSwingAway","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/cLCEVsreYt https://t.co/2agLfw1Ecj","@EmmanuelGohard","edutainment",
"#WeirdPlacesToFindWaldo Traveling the world with Carmen Sandiego","@DondeGroovily","pop culture",
"@Pattric Serbia tho?? I take ONE international trip... ONE. First one ever. And folks acting like I'm Carmen Sandiego lol!!","@MsDomi13","travel",
"He sneaks over to @Joiko_Saiyan and puts a red fedora on her head. ""... I found Carmen Sandiego.""","@MalevolentCrab","style",
"@homophonous A trip down memory lane: Find Carmen San Diego & travel the Oregon Train, courtesy @internetarchive http://t.co/jjXv5nfxSI","@pearcele","pop culture",
"@NCFox1 @LisaHarveyNC @JackieHarling1 @AncientGreekk @ruckin_ Carmen San Diego, The Magic School Bus, Square One, Ghost Writer and many more classics back in the day","@KrisMayhue","pop culture",
"@kevinpokeeffe Why Carmen Sandiego Is the Ultimate Queer, Feminist Icon","@kevinpokeeffe","feminism",
"Whatever happened to game shows like Legends of the Hidden Temple and Where in the World is Carmen San Diego? I didn’t realize how much I miss learning about… https://t.co/ABLDi9iGCI","@chaumeleon","edutainment",
"We had a Carmen Sandiego Day at my elementary school, and everyone dressed as gumshoes and searched for clues to find Carmen’s whereabouts in the building.","@jeremyjewitt","nostalgia",
"Approximately once every 4 years I get excited about my Halloween costume and this year I'm being Carmen Sandiego and I'm amped","@MollyOtto","style",
"Girls in trenchcoats always make me think of WHERE IN THE WORLD IS CARMEN SANDIEGO?","@indrisek","style",
"As a floater, sometimes I feel like buying myself a red hat and playing a branch-themed game of ""Where in the World is Carmen Sandiego?""","@Christina_Manzo","style",
"@StarKat99 kremlin san antonio is my queer homage to carmen sandiego, probably my queer videogame role model","@auntiepixelante","inspiration",
"Erin Andrews fashion inspiration for the day is Carmen Sandiego","@mpbirchtree","pop culture",
"A4. I don't know about you all, but Carmen Sandiego was my role model growing up! #WeGoSolo","@GoGirlGuides","inspiration","x"
"@VerPayne 🙀 You must educate them. I saw someone on Halloween dressed as Carmen Sandiego and I was super stoked that we had found her.","@krystinbradshaw","cosplay",
"Photo: ""It’s a say something hat day!"" @esquire1978 says I’m on my ""Carmen Sandiego"" today. I think he’s... http://t.co/7CtFW7vOp4","@mskimisfierce","style",
"Headed to Lisbon on TAP airlines and the flight attendants look like Carmen San Diego sans hat.","@slicksince75","travel",
"I could have given my car the name Carmen Sandiego #whereintheworldisshe","@sophiawillliams","travel",
"Gina Rodriguez will be donning the red fedora and trench coat of Carmen Sandiego for… https://t.co/mN2KdQi3CO","@DHQLounge","pop culture",
"Realized I should've been Carmen San Diego for Halloween. My best costume ideas are always shortly after the holiday","@dinosaursngods","style",
"@smashified Carmen Sandiego! The original incredible female villain of gaming.","@NintendoForce","feminism",
"Carmen San Diego is getting too old for these weekend adventures. So much fun w/my friends this weekend. Back to reality 👎 #WhereInTheWorld","@npappy2","travel","x"
"If Watson's clothes were a different color, she'd definitely be dressed like Carmen Sandiego. #Elementary","@westwingwolf","fashion",
"Give Rihanna a hat and she’ll look just like Carmen San Diego","@alexuesss","style","x"
"The Alexa game 'World Detective' reminds me of the Carmen Sandiego computer game from elementary school.","@timboehde","nostalgia",
"I'll try finding proper stuff for a Carmen San Diego costume for next year.","@syaffolee","style",
"When you find your Carmen San Diego hat #lifegoals #complete @GoorinBros xoxox","@RachelDorcy","style",
"@e_FashionPolice Gaga's hat was very Carmen Sandiego.","@xhalt","style",
"Embrace your '90s nostalgia with these Halloween costumes (Carmen Sandiego, anyone?) https://t.co/gEXH1bWrtd https://t.co/uzBJ5GEc8r","@bust_magazine","cultural icon",
"@CLINT Carmen Sandiego stole it and DJ Khaled had to go and get it back and as thanks he gets to wear it sometimes.","@sparkletone","style",
"I have this red coat that I’m keeping around purely for dressing up as Carmen Sandiego for Halloween.","@sofiaflevin","style",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/Rq4jogr6bu","@EmperorDarroux","pop culture",
"Lady in floor-length fur and Carmen Sandiego hat arriving one minute before the Acela departs: I have no words.","@sarrible","style",
"@TimeLordOmega it was a game! Carmen Sandiego! About tracking a lady in a red trench coat across the globe!","@TransLexiKate","pop culture",
"#tbt to the time I felt like my hero, Carmen SanDiego. #whereintheworldiscarmensandiego #vscocam… https://t.co/ohxBwAtz9H","@Meera_Kat","inspiration",
"Crew traveling like Carmen Sandiego #All #over #the #map #washington @ Washington Monument https://t.co/hvsaxC4bpf","@MrsQuinones08","travel",
"@AleHitti Whoa totally forgot that Putt-putt games existed but I’m now having flashbacks to brushing a cars teeth 😂😂 really though first game ever was Oregon trail, some jungle math game and where in the world is Carmen Sandiego followed by a glorious introduction to the PS1 https://t.co/ZBOZ13Xfc3","@LittlestFinch","pop culture",
"I liked the Carmen Sandiego games! #education #CarmenSandiego #gamer #gamedev","@sjfostersound","pop culture",
"Time travelling photos! (Where in Time is Carmen Sandiego...?) http://t.co/C9i1sLg3N3","@acappellazoo","pop culture",
"Like Carmen Sandiego but with more traffic congestion and fewer trench coats. https://t.co/GFilE3rzIq","@LeslieDraffin","style",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/JxaZ5eOIh2 https://t.co/0o2427hq8B","@BitAdvert","pop culture",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/U4ipp8rvuy https://t.co/bhvGrJoCuq","@Kbit_co","pop culture",
"@AdrianMihailov it's actually unnecessary a lot of games are educational in their own way like Carmen Sandiego, Myst, and Monkey Island","@nitramy","edutainment",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/R05pWLZmHK","@andreahortser","edutainment",
"@FertileSquirtle Hatshepsut was in time travel Carmen Sandiego tho","@samanthamerwin","pop culture",
"How Carmen Sandiego accidentally became an educational game icon https://t.co/Kj5bK7rPoV https://t.co/anPk4BqV9L #indiegame","@IndieGamerDevs","inspiration",
"3rd costume change this Halloween. Yoda, Doc Brown, now Carmen SanDiego 😎","@Crystal_Poppin","style",
"@ladyheartagram [ toppled. ] I was travelling under my alias -- Carmen San Diego.","@SayChimichanga","travel",
"I'm on a flight to Tokyo any KidSuper kids out there?? I need a guide lol #carmensandiego","@KidSuper","travel",
"@PBS .@PBS Reading Rainbow, Shining Time Station, Lamb Chop's Play-Along, Carmen Sandiego, Mr. Rogers, and uh... pledge drive. #ILovePBS","@cellytron","pop culture",
"There is no doubt that where in the world is carmen san diego was the best educational game ever http://t.co/lPRSMOi6fI #ThinksyNostalgia","@bertiebeeeee","edutainment",
"Grab your almanac Gumshoe! Join us as we discuss the legendary Carmen Sandiego #gbl #edtech https://t.co/zvUcB2XZW0 https://t.co/o7wLIsPsxM","@FilamentGames","edutainment",
"@joanneprada is a messier Carmen San Diego 2.0 Homegirl taught me the scam in my youth. Joanne refined the process 😂😂😂","@LMZzz","pop culture",
"@VanessaMiller_ Only if Clinton gets to wear Carmen Sandiego's hat.","@DaraPurvis","style",
"I want to be the real life Carmen Sandiego because I have red hair and I want to travel the world, so can I be her already? ✈️🌏🌎🌍","@gingerrspicee","travel","x"
"Taking the Carmen San Diego hat out for a spin #whereintheworld","@christineshead","style","x"
"Another great post from the vault: Educational Games of The Past: Carmen Sandiego http://t.co/nSobkyt8Ru http://t.co/VkrPPygKsC","@MaglomaniacInc","nostalgia",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/TLwTcM3dB4 https://t.co/i4UMxhTzPz","@vincent_mcjay","edutainment",
"I want a trench coat but I don't want to look like Carmen SanDiego","@briellesimonell","style",
"@StaceyHashh @ElliottWilson he's like Waldo and Carmen San Diego's baby except not white/Hispanic","@LifesATravisty","pop culture - waldo",
"So excited about the new iOS app! #CarmenSandiego #edtech https://t.co/aN8qhYJtsb","@theresesgreen","edutainment",
"Where does Maria buy her trendy trench coats? Where in the world is Carmen Sandiego? #jodiarias (ok, I made that one up.)","@WildAboutTrial","style",
"Carmen Sandiego Returns in a New Educational App https://t.co/TSQ6xhgSBx https://t.co/GD28fzH1Oi","@greta_myrick","edutainment",
"Did Carmen Sandiego have DRD4-7R, the gene that codes for wanderlust? https://t.co/ZPcPoF22W0 https://t.co/gjR5GgtHa8","@JSTOR_Daily","travel",
"Carmen San Diego not wearing her signature red. https://t.co/J0XqAOeYju","@plangeypants","style",
"@ABCFpll really thought Red Coat was Carmen Sandiego. You got me @imarleneking","@MalarieD","style",
"The real life version of Where in the World Is Carmen Sandiego is trying to keep up with @vanessadaves travels. http://t.co/XVBiUcij4R","@jonpoarch","travel",
"@ladypeppercosplayer as an impeccable Carmen Sandiego at WonderCon 2018! #carmensandiego #whereintgeworldiscarmensandiego #wondercon2018 #cosplay #cosplayer #ladypepper #ladypeppercosplayer #cosplayersofinstagram #boots #red #trenchcoat #hat #has #twitte… https://t.co/pprtmcAojR https://t.co/cCpdo5gNPD","@ICatchLight1","style",
"@JCLately2011: Looking for Waldo? Carmen Sandiego? They're both at #PAXSouth #cosplay http://t.co/hgjSuqcBNA","@JCLately2011","style",
"here you go, kids! You learn Geography the way I had to, By chasing this dodgy lady around the damn globe! #CarmenSandiego #netflix https://t.co/DeCuN0X5yv","@upearlychannel","edutainment",
"Where to next?!? #carmensandiego #jetsetter #newmonthnewcity https://t.co/isdqiRBSO1","@realesnorton","travel",
"I learned more #geography from this game than from a semester geography course in undergrad https://t.co/IqL4lU5okO #CarmenSandiego #netflix","@samzg","edutainment",
"Looking like vacation Carmen Sandiego https://t.co/gAXWmbC0qn","@AriA1exander","travel",
"MY NEW CARMEN SAN DIEGO COAT ARRIVED https://t.co/Lt8mQxtcd8","@winnersusedrugs","style",
"""you're putting together the pieces. You're like Carmen Sandiego"" -@scotty_c3 ...apparently I'm a cartoon villainess instead of a detective","@ecd1029","pop culture",
"Kourtney Kardashian Takes Younes Bendjima on a Surprise Birthday Trip Oh, the places they'll go! Kourtney Kardashian channeled her inner Carmen San Diego for Younes Bendjima's birthday--and no, we're not talking about a role-playing fantasy.... https://t.co/IUJY0peXWi","@RyanMedina462","travel",
"Put me onto cartoons. Watched Carmen Sandiego. I didn't like it but Carmen wears a red coat like Alucard so yay https://t.co/ZK7ZnQKFcr","@Naledi_R","pop culture",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/O4DJMjEpgq https://t.co/kHeurek1k1","@gambacorta_m","edutainment",
"Spot-on wonderful #cosplay Fri @c2e2 #C2E2 of the #BirdLady from #Disney #MaryPoppins ❤️ I loved it. #CarmenSandiego https://t.co/bEH45l2ElY","@MobileMollusk","style",
"Carmen Sandiego is fashion goals.","@JeannetteLovesU","style","x"
"So Waldo and Carmen San Diego get on a flight....","@Hairymeas","pop culture",
"Carmen Sandiego steals Jesus? Thank you @Ameria! #CarmenSandiego #flint_locke #AmeriaCosplay… https://t.co/Yw5gsYIIVt","@cosplayjesus","pop culture",
"OHMYSHRIMP! Thrilling news! @netflix will be the home to a NEW #animated series for #travel friend #CarmenSandiego! https://t.co/nw9O3JuvK8","@GarminSandiego","travel",
"@bexmader @parrillabae I still think when once is over, you'd make an UHMAYZING Carmen San Diego. Just sayin. The hat game is strong","@BrownEyedGirl23","style",
"Next year for #Halloween I'm going to be Carmen SanDiego and tell people my boyfriend is Waldo and then act confused when we can't find him","@stephstarrnd","style",
"Life goals: See the northern lights Find Carmen sandiego Learn to rap Twista's ""Celebrity Overnight""","@brianufford","edutainment",
"#TrainThoughts: the prerecorded safety announcements on the @nyctsubway 7 train sound exactly like the Chief from “Where in the World Is Carmen Sandiego?” Also just learned that Lynne Thigpen died in 2003. 😢 #90sNostalgia","@Gul_Dukat88","nostalgia",
"Rewind Review – Where in the World is Carmen Sandiego?: Where in the World Is Carmen Sandiego is an education... https://t.co/sLNQZ3QlnJ","@scythianemperor","edutainment",
"I want an evil Carmen Sandiego costume =P","@worldofjake2012","style",
"Same, same, same. I always knew who to root for: Charles Wallace and Meg not It, Bilbo not Gollum, Lucy, Peter, Edmund and Susan not the White Witch. Carmen Sandiego was a revelation! That music. That hat. That coat. https://t.co/uZJzXGxNYR","@1977khv","style",
"Couples costume goals. I’ll dress up as Where’s Waldo or John Cena,she dresses as Carmen Sandiego","@TKN951","waldo",
"@tristawinnie @Leonard_Su k I just have to say that CARMEN SANDIEGO WOULD BE AN AMAZING COSTUME (I may have loved Ms. Sandiego as a kid)","@THEDeeJenks","style",
"Carmen San Diego with the Fodor' Travel Guide. https://t.co/VNyH3r1oFM","@rybuc1","travel",
"🙌🏻Thank you lovebug.As the #CarmenSanDiego of #Periscope✈️,I'm making my rounds this holiday season! 😉#LoveBugNation https://t.co/0MtwAVBOXq","@xoxoLizza","pop culture",
"PLANES, TRAINS, AUTOMOBILES, NGO BOATS: > Where's Carmen Sandiego? > Stuck in tourist traps > While @Lauren_Southern is > Hot on the heels of traffickers > Following the money > And the scent of human desperation > They're stormin' the borders > She's restorin' 'em > #BORDERLESS","@sarah_zero","travel",
"""Where in the world is Carmen San Diego?"" Harry Styles*","@ECaldlinson","pop culture",
"#FullDisclosure(Carmen SanDiego div.): Alone in my room I yelled ""that little kid's gonna wear that map out!"" while watching a Youtube clip.","@Fistigons","style",
"@KageSatsuki @aranyaphoenix @DarkmoonHerald @TwizzBP *imagines Aranya all dressed up in a Carmen Sandiego outfit*","@EclipseSyndicat","style",
"I might have the detective hat look down, but I'm no Carmen Sandiego. Deets here: https://t.co/m4KIAgu46M https://t.co/11jnSXaLTW","@Yaszy_SFF","style",
"Where in the World Is Carmen Sandiego? Becoming a secret travel agent https://t.co/WAnnYqM7Bt #TravelTech #PNR #Privacy #Security #33c3 https://t.co/qniFCmJaDa","@wballaa","travel",
"Hey @StarbucksCanada, is this supposed to be a Mountie hat? Those are brown. This looks like Carmen Sandiego's hat. https://t.co/uJPI4nTYcu","@jeffhunt00","style",
"@AmandaCerny I just assumed you were traveling again... new nickname: Carmen San Diego (remember that show?)","@Jeremy_Lynn","travel",
"@10andTurquoise But my recollection of Carmen Sandiego is one of a mysterious sophisticate traveling the world in a flyass red coat. She's basically #goals","@10andTurquoise","fashion",
"#MegaDriveMonday These rather weird, but wonderful adventure games involving Carmen Sandiego! #megadrive #retrogaming #sega #segagenesis #megadrivemonday https://t.co/rSzoroOgl7","@RetroSegaWorld","pop culture",
"@AngryBlackLady Dora for Secretary of State. Because, travel. Carmen Sandiego for CIA ops","@rudekaty","pop culture",
"I feel like Carmen San Diego with this large, trench, red coat. 🙌😘","@KeshiaGeee","style","x"
"Where in the world is Carmen Sandiego?!Two women, one costume: My mom, at her office Halloween… https://t.co/ph5cTuxuCp","@ohheyjenna","style",
"This Pup Has Traveled The World, And Has Drool-Worthy Pics To Prove It: Move over, Carmen Sandiego, this adven... http://t.co/Xe8b2gXUeD","@carbonmotion","travel",
"Choi Youngjae slayin' that Carmen SanDiego cosplay. https://t.co/fICvZJEXhL","@ironpissed","style",
"@adamjmoussa Carmen Sandiego really dressed up nicely, huh?","@The_Real_Danish","style",
"Halloween idea: Carmen Sandiego","@hausofskywalker","style",
"*Sees Carmen Sandiego @ airport* CARMEN! How in the world are you? Her eyes welled up with tears. It'd been years since anyone asked that.","@WritePlay","pop culture",
"This video and the tv show 'Where In the World is Carmen Sandiego' is how I learned my geography. https://t.co/kbhYeJlESQ Enjoy","@CM_Abides","edutainment",
"@JacobLRosen CANT WAIT TO PLAY WHERE IN THE WORLD IS JACOB ROSEN! (NEED TO PHOTOSHOP YOU IN A CARMEN SANDIEGO HAT ASAP)","@sportsyelling","travel",
"From Carmen Sandiego-inspired pieces to balaclavas, see all the hats from the AW18 catwalk: https://t.co/ZyaCam6jFZ https://t.co/zMbGyP2sZF","@BritishVogue","style","x"
"""Where in the world is Carmen San Diego..."" @hvmility @jwelshyo #style #fashion #babe #design #create #creator #tor… https://t.co/m4zK4rFWKE","@startliving_","style",
"Tip your hat 🎩 #halloween #darkman #carmensandiego #michaeljackson @ W Los Angeles - West… https://t.co/ErZkDrUvCU","@TastiPlanet_SM","pop culture",
"Gotta say Saint Laurent had a cool AWS 2018 catwalk. Platforms, Carmen San Diego styles, it looked very nice. Although short names needs to step up, micro-mini? Come on","@visibleentropy","style","x"
"@katiebellmoore That show was the best way to learn geography. #whereintheworldis #CarmenSandiego","@JoEngland","edutainment",
"Well until further notice, Big Hat Logan is now Carmen Sandiego","@donald_gamer","style",
"Who remembers the game where in the world is Carmen Sandiego?💕✈️🌎 • That's me 🙌🏻💕 • Adventure. Explorer. Learner. My mom is behind the 📸 h…","@fitlifecreation","travel",
"Everyones off making babies and posting pictures and Im spinning a globe trying to find my Carmen San Diego ... #early30somethingblah","@ABLtheThird","travel",
"@jasonelevation You ever try catching time-traveler Carmen SanDiego? It’s hard to do.","@EastAug","travel",
"So much fun eating lunch in the classroom watching ""Where in the World is Carmen Sandiego"" on Reading Rewards Days. 🌎 #eessoars https://t.co/iTtXET0EE4","@MrsSpencerEES","edutainment",
"Love adventures like- Carmen San Diego. No Criminal Cases yet.","@Jovialgwt2Baird","travel",
"@errdayhustlah @iGreenMonk Until Carmen Sandiego showed up in that sexy trench coat.","@VaDawn13","style",
"FIRST LOOK: Netflix Sets ‘Carmen Sandiego’ Reboot for January 18 https://t.co/LpIXOuG3i6 #inspiration #animation","@SebastianPimz","pop culture",
"Tryna decide between dressing up as Spinelli or Carmen Sandiego for halloween","@_YoKizzzle","style",
"You do know at some point you are going to need an evil mastermind costume... somewhere between Black Widow and Carmen Sandiego 😂😂😂😂","@N8vaWalkAlone","style",
"📷 Happy #Halloween everyone from #CarmenSandiego #costume (at City In The Park) https://t.co/kLoJeGBEzu","@Aviewfromabroad","style",
"@VaneyM10 because Carmen sandiego came back from her trips abroad to the new arctic","@DemiGodKiba","pop culture",
"""You didn't catch me, player."" [Where in the world is Carmen Sandiego?] Carmen Sandiego: Shiroki Cosplay... http://t.co/OgqcvOwx4u","@_Shiroki","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/bwv7yqTwtL https://t.co/3OolZdA2bM","@lucy_trendwatch","edutainment",
"I love that #AgentCarter's final costume is like Carmen Sandiego! Cute! #AvengersAcademy https://t.co/ZBdTnJk78M","@ThatArchivist","style",
"My mom had the original Carmen SanDiego board game that we would play and I also played the old school computer game version 😭","@chrome_wings","nostalgia",
"Pancakes with Carmen Sandiego @ Old Spanish Sugar Mill https://t.co/qZBoBh9s8j","@twin_or_lose","pop culture",
"@WOTFANAR saw a lady at a bus stop that was wearing the carmen sandiego hat and a similar dress. The answer is, she is in adelaide au!","@Dan_Madden81","fashion",
"Costume 2 of 3: Carmen San Diego for work lol... this was actually a recycle from a few years ago... I’ve been teaching a poetry workshop on Wednesdays and didn’t wanna do anything super… https://t.co/Hunsn62994","@steph_love500","cosplay",
"K first Yyyyyyeeeeeeeeeeesssss 😍😍😍😍 I ♥️Gina!! And now the babies in #hfm18 that didn't know Carmen Sandiego can learn! https://t.co/VG3UpKdDUt","@thejoannablack","edutainment",
"Short shift then its time for The Longs annual Halloween bash!👻🎃 #90scartoons #favorite #CarmenSanDiego","@AliciaMArthur","style",
"I LOVED educational games when I was little. I had no idea a dude from shark tank ruined the industry and almost took down Mattel at the same time. This article is great! https://t.co/hoJE2bgXX5","@ohhoe","edutainment",
"@MarissuhhN Carmen Sandiego? Red trench and a red hat with brown boots.","@LilMsSweetHart","style",
"@EIWBM_Cat Never played. I loaded adventure games into my computer with a cassette tape on my TI-99 4A back in the day. When Carmen Sandiego came out, I was too old for that.","@BadJohnBrown","pop culture",
"The First Images of Netflix's Carmen Sandiego Are Here Carmen Sandiego has been found, and she's looking good on Netflix. Gina Rodriguez will make her debut as the new voice of the iconic globe-trotting thief in the new 20-episode... https://t.co/uQpHaWuEQV","@davenorton84171","pop culture",
"10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational Show Ever https://t.co/QjDpvbyEWi","@tabrycomar8605","edutainment",
"@aramjabbari My first PC we didn't even have a hard drive. Then we bought Carmen Sandiego and it required a HDD. We had no idea what it was.","@Jeremy_LaMont","pop culture",
"@Chickowits @kav_p Pfffft. Where in the World is Carmen Sandiego? > adventure games","@Shjade","pop culture",
"@RobinMTV14 hi gorgeous. I've been traveling like my name was Carmen SanDiego... But I'm back with some fun stuff ahead. How are you?!","@DevynSimone","travel",
"@angraor This tweet has inspired me to create a Kansas City centric version of Where In The World Is Carmen San Diego? With me as the star.","@ZachIsHere","pop culture",
"@PageWestRN your trips to all @DignityHealth hospitals for #NursesWeek reminds me of ""Where in the World is Carmen San Diego."" Where next?","@noswar","travel",
"I'm being Carmen San Diego for Halloween and I feel like a lot of people aren't going to get it","@KelseyJudd","style",
"Olivia in a red coat? Is she about to go Carmen Sandiego and go global?? @kerrywashington?? #Scandal @ScandalABC","@joeyohern","style",
