"contents","author","category","star_tweet"
"A lot of the games I played put dreams of travel in me: Carmen Sandiego, Leisure Suit Larry 5, Indiana Jones and the Fate Of Atlantis (what should’ve been the 4th Indy movie but we got Crystal Skull instead.) They used real locations which just made it more palpable.","@nyhcmaven84","travel","x"
"Where at LCDC Have you heard of Carmen San Diego? It’s a game kids play while secretly learning geography. We’... http://t.co/639I2qOCRi","@RosyBoaLCDC","edutainment",
"@flawedfacade Carmen SanDiego. I need travel advice for April. I want to hit a beach, where should I go?","@OJTheKing","travel",
"[Mashable] Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/0DKtFJxpuG","@solpric","style",
"A week in Egypt and Italy planned for this year. Trying to follow my childhood role model Carmen Sandiego.","@Jimmy_Ness","inspiration","x"
"Carmen Sandiego Lore. This woman was an international woman of mystery with a penchant for historic monuments,","@Thatgirldavis","pop culture",
"carmen sandiego was def an early girl crush","@theatrelibra","pop culture",
"Gina Rodriguez Prepares Her Fedora For Netflix’s ‘Where In The World Is Carmen Sandiego’ Reboot https://t.co/uxpGhhfMLu https://t.co/r0OhhcOO4v","@UpdatedCeleb","pop culture",
"Carmen Sandiego is a mirror of Selena Kyle sans costume. If you love Catwoman as an amoral thief, there's no reason not to love Carmen for the exact same reason. She doesn't need to be a ""hero.""","@jskylerinc","inspiration",
"Thinking about hitting up a couple of Goodwill's for Carmen Sandiego cosplay pieces.","@NCogsmith","style",
"WHEN in the world is Carmen Sandiego coming to Netflix? *hacks database* January 18! Who’s ready to go on an adventure with @HereIsGina and @FinnSkata? #NetflixNewsWeek https://t.co/d4UC2kb5vZ","@seewhatsnext","pop culture",
"""@waitwait: The game would be a lot easier if it were called, “Where in the World is Carmen? San Diego.”"" wrong, Granada (Spain)","@BrokenSmile_CNJ","pop culture",
"Imma start wearing those Carmen Sandiego hats like Future","@LosoRuiz","style",
"Where in the world is my Garment Sandiego? The sequel where Carmen Sandiego has been found, but she left her coat somewhere","@MicahBradbury","style",
"@annaVthorn @ChicagoNemesis My Carmen San Diego hat","@Skyinflatballaz","style",
"Loved em all. Watched Magic School bus & Where is Carmen San Diego? before school. And Wishbone afterwards https://t.co/23JTknJ2Sw","@Saint_Stephan","pop culture",
"I’m bummed that I wasn’t able to travel this year because I had to put more energy towards other areas. This time next year my mood will be “where in the world is Carmen Sandiego.”","@honestasgaston","travel",
"Carmen Sandiego's Chief, Sarah Nade & infant sized Vic the Slick, and Firefly's Badger. Budget for all: $55 & whatever costumes parts I had","@carolinescastle","style",
"Carmen Sandiego, the world's most iconic Latina super villain, is BACK! https://t.co/b3g38jvtgt","@heraldly","latina",
"Looks like @netfilx is making more good decisions. Shout out to @HereIsGina on her new gig -- Carmen San Diego! https://t.co/dgXlREksyu #representationmatters #latina #movie","@LLERO_ONLINE","latina",
"Carmen Sandiego Returns in a New Educational App https://t.co/5P0160xN5C https://t.co/sObTcBIE9i","@lapoint_j","edutainment",
"If and/or when I have kids, I would be VERY happy paying premium prices for quality educational software like Carmen Sandiego and Zoombinis.","@TheDerrit","edutainment",
"if I write Wonder Woman I'm introducing Carmen Sandiego as the new villain","@llamaemilia","pop culture",
"You guys will make a Carmen Sandiego pop but not a harry styles pop??!!! COME ON.","@sowrongitsnikki","pop culture",
"All mob guys but J & Duke leave for some reason, pointing guns at each other, Anna shows up looking like Carmen Sandiego in a dark coat #GH","@redickgirl04","style",
"@dancingofpens I'm honestly too afraid to put pop culture references in my book because I'm not emotionally prepared to learn that kids today don't know The Magic School Bus or Where in the World is Carmen Sandiego","@VeryBadLlama","pop culture",
"@Sketch_Dailies I last saw #CARMENSANDIEGO at a Starbucks at the airport http://t.co/oUFKOZZzdA","@chuanming_","pop culture",
"Where’s Waldo and Carmen Sandiego are couple costume goals","@CrazyChill_Alan","style",
"Tried on a trench coat and made a Carmen San Diego joke to the woman working there and got a blank stare...time to find an ice floe.","@closetmystic","style",
"@imsoovathem another trip Carmen SanDiego? 😂","@_Blondecai_","travel",
"@flyaway_k I dress up as Carmen San Diego and go with Cocoa Puffs cereal first, then come back as Frederick Douglass (Because he’s still totally alive) and eat a granola cereal. Naturally I have to bring my ID to purchase my cereal.","@ShinyHappyHead","pop culture",
"Things learned from Where in Time is Carmen Sandiego Silkworms❤️ Mulberry Mummification=weird Ancient Roman plumbing=cray Lightbulbs=tricky","@livyreads","edutainment",
"Wearing a red hat today,almost everyone has come up to me and said ""Looks like you found Carmen Sandiego""Not even mad...that chick was boss","@CatThomsonMusic","style","x"
"@JamieErdahl like that Carmen SanDiego red hat and coat from a while back?","@JhazonOnline","style",
"My coworker is on a 2 week trip to Italy & we're playing ""Where in the World is..."" ala Carmen Sandiego in our work emails. 💖 this place!","@jmbriscoe","travel",
"This is me being a remixed version of Carmen Sandiego (throw-back!)...or should I say Car-mama… https://t.co/NLBnQWpyNe","@moms_winning","pop culture",
"Netflix may have found their 'Carmen Sandiego' and she comes with Golden Globe credentials https://t.co/whBACtoQeh https://t.co/lJcmR1HCMf","@HitFixUPROXX","pop culture",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/LL2r5a1WzF","@deliatodd15","edutainment",
"Where in the World Is Carmen Sandiego? The travel industry should be indeed more regulated regarding security standards! Amazing talk #cc3c","@hazalasadi","travel",
"@Jack_Septic_Eye Better yet, have the men dress up as Carmen Sandiego. I know they'd be too masculine to go 4 it though. Funnier in my head.","@creamconecoffee","style",
"Carmen Sandiego Cosplay by Tara Cash #Highlight #Cosplay #VideoGames Full Gallery: https://t.co/SNVMtyHKQs","@tmwth","style",
"For #CIBsunday I happily present all 4 Carmen Sandiego games for Commodore 64. These boxes are heavy, since the games game big alamanac-style books. #RetroGaming #Commodore64 #carmensandiego https://t.co/2zHAq4zXXz","@zoggins","pop culture",
"Hot take: Carmen Sandiego was one of our early feminist icons next to Ramona Quimby and April O'Neil https://t.co/4wzy1DcDkD","@megansarahj","feminism","x"
"The World Cup is the only time, other than Amazing Race, when I get to start so many sentences with, ""As I learned on Carmen Sandiego...""","@AaronFullerton","edutainment","x"
"Travel Fit! #OOTD #Jeggings #forever21 #HM #Converse #chucks #carmensandiego #travel http://t.co/E2BJ4b70aF","@ItsLisaD","fashion",
"@PomericoD @priscellie ""Where in Time is Carmen Sandiego"" introduced me to the Tale of Genji when I was 12--educational video games ftw!","@MarinaLostetter","edutainment",
"SNL' Tries Some Edutainment With 'Where In The World Is Kellyanne Conway?' https://t.co/mOjouHkLkC https://t.co/Xjhc1Dd2pg","@wwwepiroid","pop culture",
"Yaay! My early learning in #Geography was thanks to the #game 'Where in the world is Carmen Sandiego', #EdTech in 1980s 😊 #GameBasedLearning https://t.co/Tdagrh4HVa","@NinadChhaya","edutainment",
"Did anyone else have a raging queer-girl crush on Carmen Sandiego growing up? Because: https://t.co/Nroh6DZzjL","@nadya","nostalgia",
"@aliissocute @PsychicTerrain Get back to me when Mario can wear Pauline's dress. ...and her fabulous Carmen Sandiego hat!","@Stryc9Fuego","style",
"• Vogue: Blake Lively channeled her inner Carmen Sandiego in the front row. https://t.co/4NXGhACNjn… https://t.co/DuKvNyOosW","@kelenike","style",
"@claireseldon_ed @amuseED I learnt more about geography playing Carmen Sandiego than I have since!! #aussieED","@robmctaggart","edutainment",
"Greenlit: Gina Rodriguez Will Explore the World as Live-Action ‘Carmen Sandiego’ + More https://t.co/YlppYksW9o https://t.co/OD9E9NZXY0","@UpNewsMedia","travel",
"Carmen Sandiego Returns in a New Educational App https://t.co/lsnicLiPMe https://t.co/w1Vw7gPGGV","@jeanettetharts1","edutainment",
"Channeling some serious Carmen Sandiego vibes in today's #ootd http://t.co/xakoIMHvf3 #fbloggers #wiw #style","@TVIBblog","style",
"@slmteched That is true for me too. I learned how to get Math done and play Where in the World is Carmen SanDiego. @amylpie @alcp #eduvue","@techyturner","edutainment",
"red herring for Halloween. or Carmen SanDiego. whatever. https://t.co/l3zh8ylawc","@tabjuh","style",
"Buzzing: VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational… https://t.co/iJ1OTmYupV https://t.co/ihombzgrpv","@liptool","edutainment",
"When I was little I wanted to be on those shows like ""where in the world is Carmen Sandiego"" and the one where the siblings sit in cars lol","@therealamypatel","travel",
"@hatchdw You should have told me we were playing Where in the World is Carmen San Diego...hope you had a fun trip!","@ham_heidi","travel",
"Woman criminal in floppy hat? Carmen San Diego. It's very simple.","@dave_mayhem","pop culture",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/yGifG6wlSC https://t.co/LgIFAYF07h","@realJoshSzuslik","pop culture",
"In this reality, Swamp Thing and Carmen Sandiego drive around in a van solving mysteries ...","@Cr0ss0verB0t","pop culture",
"throwbacks from my past travels until I'm on my Carmen SanDiego again ☕️✈️ #bluebottle #abeereatsinla… https://t.co/HVqr6Ul7kI","@TheAbeerNajjar","travel",
"Tried on a hat at target, found Carmen San Diego (don't worry- did not buy this) https://t.co/ldFy3ENjx7","@brownfrasier","style",
"Carmen Sandiego | concept art #travel #gamingpc #gamers #Archaeology character design https://t.co/3hGdU9ikVU","@ApgarArts","travel",
"https://t.co/hDoYNVZsuk Carmen Sandiego May Be Fictional, but Her Style Is Hugely Influential  https://t.co/ns5RfCLKk4 https://t.co/P1dk2DwXbO","@rent_the_look","style",
"⚡️ “Netflix greenlights a Carmen Sandiego series” https://t.co/AgxHidENva I got so excited then learned this wasn't live-action. 😃☹️","@filmbooksbball","pop culture",
"@Khaelyna If the hat was red, I'd ask if you were Carmen Sandiego. But alas.","@Rigear","style",
"My Halloween costume was pretty damn cool!! #carmensandiego #OldSchool https://t.co/KR39glKxyJ","@dazzlinggem76","style",
"and for my next trick... 🇲🇽 #mexico #travel #lp #soon #carmensandiego https://t.co/r0zo2kV110","@xavitat","travel",
"Your opinion does not exist to me if u cannot tell me the color of Carmen sandiego a trench coat","@SICKemAJ","style",
"And there is a whole section of praise given, without reservation or qualification, of Carmen Sandiego as a role model for young Latinas.","@saraheverywhere","inspiration","x"
"Where in the world is Carmen Sandiego? 2nd and Charles. Segundo y Carlos for my Latin Lovers out there. 😘 #lookingforWaldo","@AnIndigoGal","latina",
"Under Mysteries, I will write all the things I want to learn or questions I may need to find the answer to. How far could I throw a baseball on Mars? Can I pay my water bill online? Where in the world is Carmen Sandiego? Stuff like that.","@FictiveFun","search",
"The skids need constant reminding. The only red fedora is on one Miss Carmen Sandiego, TYVM 😉 https://t.co/WOs1oOLN23","@da5ch0","style",
"Splash: Underwater Sanctuary will use Carmen Sandiego tactics to teach you about fish http://t.co/zxrvJIJNSR #xplatformgames","@xplatformgames","edutainment",
"I'm unemployed and I travel like Carmen Sandiego. That was part of my dream. The other part involved a business & a dope apartment.","@StyleAccomplice","travel",
"Where in the world is Carmen Sandiego😏🌎💃🏽🕶 @ Miami International Airport - MIA https://t.co/xDXcT9E5NV","@makanime","travel",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/b4YLpjwbnC #celebrity #gossip","@CelebNewsFast","edutainment",
"The wife and I at Saturday's Halloween Party. Where's Waldo and Carmen Sandiego. #CarmenSandiego #Where'sWaldo https://t.co/dtN4OImQFi","@JoeBasileIsHere","style",
"@bbymutha This is giving me the Mask. This is giving me Carmen Sandiego. This is giving me The Man in the Big Yellow Hat. Love it","@verbena_lemon","style",
"Where in the word is vintage purple Carmen Sandiego? :) #vintage #fashion #1950s #coat #hat http://t.co/VSZ25Hxz92","@Oysterbed7","style",
"@glassbottommeg I just realized that ""Wore A Fedora"" sounds like a villain's name from Where In The World Is Carmen San Diego.","@nickyonge","style",
"@AshsStash Or Carmen Sandiego! Do you have a large red hat to go with it?","@cabe_bedlam","style",
"@LitheraPrime HAT! Also, Carmen Sandiego’s EVEN COOLER cousin.","@jhicks","style",
"""A trip to Sacramento with your Mom!"" Loved the Where in the World is Carmen San Diego throwback on #SNL.","@o_line","travel",
"Geek Girl Mistress Zelda's awesome Carmen Sandiego cosplay: https://t.co/lAaOXNlLhS","@geekxgirls","style",
"Did #CarmenSandiego steal the world's snowplows because I didn't see a single one on my drive home tonight! #snow #blizzard #nika","@THEJaredAldy","pop culture",
"The first strong female character for me while growing was Carmen Sandiego and the first time I really saw myself well represented on screen was with Katherine Barrell playing Nicole Haught so...SEEING THIS IS COMPLETELY MINDBLOWING. Damn. https://t.co/ARVCvia5It","@john_henry_","feminism",
"Harry Styles or Carmen Sandiego, you decide. #OTRAEdmonton #HarryAppreciationDay http://t.co/FhiTAUi0IT","@ohnoo_niall","style","x"
"Where in the world is #carmensandiego? Try Looking at #GothamCity jail. #dallasfandays #dallasfanexo #cosplay fanexpodallas #fanexpodallas #fanexpo Carmen is @tranimation and GCPD is… https://t.co/tzLDoK6KlA","@misspmjcosplay","style",
"Slim Ray Lewis got the Carmen sandiego hat on https://t.co/0BZQxeXxN8","@ice_rothstein","style",
"lifeaseva: Should I be carmen San Diego for Halloween or is that too obscure 😂","@GarciaJohnson7","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/ts97FbB9DE https://t.co/szeKWczkwZ","@MahQueshia","edutainment",
"@GalGadot With that awesome coat, I'm now 110% convinced that you'd make the perfect Carmen San Diego. Why hasn't that movie been made yet? Or a new video game, for that matter? Either way, that view is STUNNING. Hope you're having a great day!","@Adam407","style",
"Where in the world is Carmen San Diego? 🎃 #Halloween https://t.co/k9IWAyACLp","@katika_0","style",
"@AsiaRChapman 10 out of 12. Missed the Archer ? and to me, a red hat will forever = Carmen Sandiego. XD","@FugaPericulum","style",
"@xdredikx I feel like you are Carmen SanDiego but travel the world to flirt with girls.","@OliverWicked","travel",
"It's hard to say, I think, that Carmen Sandiego would be attractive. If you asked me to describe her all I could give you is an outfit","@banjosoli","style",
"@BigBird Carmen Sandiego's fedora hat, trenchcoat & convertible are red, her favorite color.","@JeremiahLiles1","style",
"@lightlybow Journey, fallout, fable, overcooked, where in time is Carmen San Diego","@BoBo_Of_ID","pop culture",
"My costume for tonight’s Halloween party is Carmen Sandiego because everyone will b like “where in the world is he” okay this not funny","@CRITICALVIBES","style",
"Where in the world is Carmen Sandiego? Great cartoon that educated kids back in the day!","@foxroano9T","edutainment","x"
"@headonfire6 @BrowncoatBoaz @WilliamShatner Did you ever think that Carmen Sandiego was related to Peggy and that's how she got the hat?","@scifigirl1986","style",
"Hello, I need a movie about Carmen San Diego starring Gina Torres in that hat and suit. #RoyalWedding","@hmills96","style","x"
"Thirtieth anniversary of Carmen Sandiego marked with new iOS app: Global learning company Houghton Mifflin Har... https://t.co/UpCA93Ghg0","@gorocube","pop culture",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/WO6FVMYyr6 https://t.co/QV8Cdwq7XM","@be9e776a3d1f4ec","edutainment",
"I'm sitting across the bus aisle from a woman who looks like Carmen Sandiego. I found her!! She's in Ottawa!! #octranspo","@whineandjeez","fashion",
"So, why hasn't ""Where is Carmen Sandiego"" been rebooted as a badass feminist spy thriller yet?","@HailCarcosa","feminism","x"
"Still traveling...im like carmen sandiego or something..... http://t.co/xQSFlXlXIH","@Loveless1000","travel",
"""@CarmenSandiego: Pat is trucking it across the country that is the first to be lead by two female leaders. #CarmenSandiego #WITWICS""","@SantiagoSantini","pop culture",
"#AgentCarter is going to have to get a lot more iconic before people stop calling me #CarmenSandiego every time I wear my red Stetson!","@mareasie","pop culture",
"@halfeatenmoon Oh! I thought it was a US thing because I never encountered it (and I encountered a lot of computer games, even/especially educational ones) but maybe I’m just too old! It was Carmen Sandiego and turtle logo for me.","@sassbandit","edutainment",
"dora the explorer turns out to be the bastard child of carmen sandiego #GameOfThrones","@Discoputas","pop culture",
"Josina Anderson in Cleveland sitting outside. And the Brian guy is following Lebron around the globe like LBJ is Carmen San Diego!","@Smoove_WStylz","travel",
"@morphogenetic @verymisham A-HA! I KNEW IT! its like carmen sandiego only...with klab. and you're making your friends amazing UR cards? I WIN THE GAME! and also thank you????","@makichanamazing","pop culture",
"@vigilist I love Ari's pink Carmen Sandiego hat","@chainsawfuck","style",
"@meakoopa this woman's Carmen San Diego costume MORPHED INTO A VELMA FROM SCOOBY DOO costume TRULY A GAY MIRACLE https://t.co/cEyDXhULxj","@meakoopa","style",
"Keeba: Where did you learn geography? Me: Where in the world is Carmen Sandiego?","@zmr94","edutainment",
"Now all I need to do is unlock a fedora. #carmensandiego #PokkenTournament https://t.co/eVD8NLELuM","@eKatzzy","style",
"@EMPteacher @Perapiteticus @mrsjjee @evgenymorozov I read a great story about the making of Where in the World is Carmen Sandiego? and they were *adamant* that they made the game to be fun, full stop. Education was not just secondary; it wasn't even on the radar.","@edutinker","edutainment",
"Happy Halloween from Belle and Carmen Sandiego. #beautyandthebeast #whereintheworldiscarmensandiego… https://t.co/EeNekMFkMX","@SimonisLauren","style",
"P sure I'm on a bus w/ Carmen Sandiego & Enid from Ghost World. I look like Sarah Manning but that's not my costume #OrphanBlack #Halloween","@alenkafiga","pop culture",
"can’t wait for malia’s halloween bday so I can FINALLY dress up as carmen sandiego","@stuffamandasays","style",
"Justifying the purchase of my rain trench coat because it makes me feel like Carmen San Diego","@emilygshea","style","x"
"The person who taught me the words auburn and spelunking was Carmen Sandiego","@ErinMarkey","edutainment",
"https://t.co/rAJlGLXFWv ✖ #Where in the world is Carmen Sandiego? On a bus in Seattle. #levinsmr https://t.co/TBkeklmkbd","@ForbexCat","travel",
"@RadioBethany Rocking the Carmen Sandiego trench coat!","@BarimusPrime","style",
"When they ask, ""where the hell is Carmen Sandiego?"" In Chamillionaire's car, man, in San Diego https://t.co/ObovuQ7YXD","@veryimportant","pop culture",
"Has anyone ever finished the ""Where in the world is Carmen San Diego"" computer game? or did we all just play it for 30 minutes at a time in the elementary school computer lab?","@17_gracie","edutainment",
"Oh there goes Carmen San Diego. I mean Yandy and this damn hat 😒 #LHHNY https://t.co/0X9yJVNhfN","@FaithnoJay","style",
"Carmen San Diego doesn't travel as much as Damian Lillard.","@AmosPosner","travel",
"@SarahLikesPink @PushinUpRoses Are you reviewing a Tex Murphy game? Yes. If not, yes! Also acceptable, an oversized sun hat with extra-wide brim like Carmen Sandiego.","@Simon_Ashtear","style",
"i travel so much my life is like a really big game of where in the world is carmen sandiego","@KaiBruntmyer","travel","x"
"@composerose that's right, trilby. I cannot let the fashion choice of my personal hero Carmen San Diego be besmirched. :p","@EmpressSudol","fashion",
"Time to get my Carmen San Diego and start planning this trip abroad.","@Eddie_Kearney","travel","x"
".@HereIsGina is voicing #CarmenSandiego? Hell yes. https://t.co/8drdDfnQm1 #netflix #animated #latino #diversity","@CinnabonMonster","latina",
"Rasheeda got the Carmen San Diego wear ready today.","@BeautyNUniq","style",
"Hey #TOSAChat, Debbie, EdTech TOSA from Burbank. Already 3 min behind. Gah. Apple IIC = first computer. Played a lot of Carmen San Diego.","@tech4teachers19","pop culture",
"@Morrigan_Roars Combine that with a trenchcoat and you could pass for Carmen Sandiego!","@TheMovieMadman","style",
"Oomf is the black Carmen Sandiego bc she traveling errrrwhere","@Fools_R_US","travel",
"@teioh ""The 90s Female Main Antagonist Anti-Hero your most like is: Carmen San Diego."" ""You like red fedoras and wrangling petty villians into weird acts of historical altruism - but wouldn't kill anyone like Batman. Or maybe Batwoman - you get the idea.""","@DavidForGiants","pop culture",
"@Oasis3457 if u didn't travel like Carmen Sandiego I would say it's never too late","@MzAlanRyan","travel",
"Halloween #4. Carmen Sandiego. https://t.co/OPYs8lM0nI","@Fancy_Frances","style",
"@KYColC You'll also occasionally find an old school ""spy""/Carmen Sandiego silhouette with a trench coat and fedora, but hoodie teen is #1.","@RichardMorrison","style",
"Just when I had all this Carmen Sandiego traveling figured out 😭","@kaylacarina_","travel",
"Found an old hard drive. Now we are playing Carmen Sandiego.","@jeremygroverboy","pop culture",
"CelebrityNews: VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever... https://t.co/cSpq5OOCCI","@danotable","edutainment",
"Vote for Regina George for Spring Fling queen #halloween #carmensandiego #reginageorge… https://t.co/xPEYU6Txog","@CaitlinRosePR","style",
"Honestly think I'm going to be Carmen Sandiego next Halloween just so I can keep the red pea coat & secretly dress like her all winter","@nessi_bear","style","x"
"Netflix is betting on ‘90s kids nostalgia for learning with upcoming lineup https://t.co/VgdHdmizn5 https://t.co/C4NJpozrhO","@LetsBlankToday","edutainment",
"@CBCNews I can continue to search for Carmen Sandiego. Thank you @internetarchive. http://t.co/k4xgR2kQZG via @CBCNews","@HeatherYYZ","pop culture",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/eGjj2oyEem https://t.co/CMv37YRaGC","@USActivities","pop culture",
"Don’t mind me, just enthusiastically singing the Carmen Sandiego theme song to myself acapella while driving. PS- I VERY much do not know most of the words.","@manshorts","pop culture",
"Fun day out at #caufieldcup with @nextofficial_au 💖 What do we think of my outfit? Obviously I was heavily influenced by Carmen Sandiego! 💁🏼‍♀️🙌🏼 #nextau #sharewithnext #nextofficialau @ The Olsen","@JessRaeKing","style",
"@fuggirls I have a beloved red trench that I once paired with a red felt fedora from a costume shop and BOOM Carmen Sandiego for Halloween! Easy-peasy","@EarthVsSoup","style","x"
"Where in the world is #CarmenSandiego because people are in dire need of learning geography.","@gabbyfer","edutainment",
"@OpTicMiDNiTE never watched Bob Ross that much. Magic School Bus, Mr Rogers and Where in the World is Carmen Sandiego were my PBS Go-Tos.","@_chrismaldonado","pop culture",
"@mikeFAIL was this written deliberately in the style of a Carmen Sandiego game","@AnthraxJones","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever via PEOPLE.c… https://t.co/vpnK3fIPwl","@mrmidwest","edutainment",
"Carmen Sandiego Returns in a New Educational App https://t.co/pmsZqhlepw https://t.co/ga1ip19HAC","@daniellensimps2","edutainment",
"Carmen Sandiego is ON MY BUSS I FOUND HER","@jayseedubyah","pop culture",
"@amyrran the first one is an old carmen sandiego game that had you traveling through time solving mysteries and puzzles... embarrassingly formative","@amyrran","inspiration",
"Carmen Sandiego, with the giant floppy hat over her face and oversized sunglasses, looks exactly like someone who … https://t.co/waboCB7Xb6","@showerthotbot","style",
"@SurlyNurseJoy Reboot of Carmen Sandiego, she's the hero this time.","@SusanosWrath","inspiration",
"@WalzStJrnl I just want to be Carmen Sandiego but it is surprisingly difficult to find a gorgeous flared red trench coat and I would like to take this up with the fashion police.","@dianafraser17","style","x"
"@vesselskirt CALL BRØDERBUND, TELL EM TO UPDATE MY CARMEN SANDIEGO AND MAVIS BEACON SAVES, ALSO TELL EM THANKS FOR THE STRONG FEMALE ROLE MODELS","@vesselskirt","feminism",
"Daily #zentangle with my Carmen Sandiego hat. #zentangleinspiredart #zendoodle #doodle… https://t.co/NGoM9JNLne","@thedreadpiratej","style",
"Well, my #carmensandiego #cosplay didn't work out today (that is 100% a #winter costume), but I did end up the #QueenOfTheDamned in our #masqueofthereddeath #larp tonight, so there's that.… https://t.co/bvWGz633c6","@Shadowkat91","style",
"@UnburntWitch Can I also run around on a giant map Carmen Sandiego style?","@decafjedi","pop culture",
"Any kid who could complete the Africa map on Where in the World is Carmen Sandiego was instantly my hero. #90s #wannabegumshoe","@notaleaf","inspiration",
"@LaurakBuzz the red hat kind of has a carmen sandiego vibe","@hurroocane","style",
"Gina Rodriguez will be donning the red fedora and trench coat of Carmen… https://t.co/e902BruCWz https://t.co/aEgU18KQWc","@4VisionPR","pop culture",
"@SageRosenfels18 Carmen San Diego also wears that coat well.","@garlan010","style",
"My mom teases me that I'm kinda like Carmen Sandiego. After all, we both like traveling and have… https://t.co/II4wWvJuJP","@KrystalBick","travel",
"@inthesestones I found my Carmen Sandiego costume in my closet from a previous DragonCon. Works for the cold rainy evening tonight :-\","@wendyqualls","style",
"Camila Albuquerque is Brazil's answer to Carmen Sandiego.","@mookiealexander","pop culture",
"@carolyn_will update: I found a red trench coat at Goodwill, so now I'm fulfilling my childhood dream of being Carmen Sandiego","@LaurenRPfeifer","style",
"Why has there not yet been a Fast N Furious-style reboot of Carmen Sandiego?","@ca_london","pop culture",
"Serious question though: If Carmen Sandiego and Dick Tracy had a child, would the baby wear an orange trench coat?","@juffromas","style",
"A shot from the last cosplay photoshoot! Carmen sandiego #weyrwoman2218 #cosplay #nerdsrock… https://t.co/Evfv9fuY6P","@LadybyrdLLC","style",
"My dream couple's Halloween costume involves accepting party invites, dressing up like Waldo and Carmen Sandiego, and staying in.","@thrashtronaut","style",
"""she's like Carmen Sandiego"" #MissUniverse #Brazil https://t.co/LKlRq1pd9y","@darkkncryptic","inspiration",
"Another great post from the vault: Educational Games of The Past: Carmen Sandiego http://t.co/nSobkyt8Ru http://t.co/Qnv85wzL2m","@MaglomaniacInc","edutainment",
"If the Wide-Brimmed Hat Fits! Gina Rodriguez Will Play Carmen Sandiego in Live-Action Movie - https://t.co/wSaoJJxxKC","@mwbuzz","pop culture",
"last min costume change: @HumaAbedin as #CarmenSandiego 📲🕵🏻‍♀️🌏❔ https://t.co/29pj0uQv9U","@petelombardi","style",
"Departing for my next adventure overseas. Can anyone guess the location of my departure city? Hint: It's in the States #golocol #adventuresbegin #carmensandiego https://t.co/UxiZOiFIgx","@golocol","travel",
"That's why they call me Carmen San Diego! The Wanderlust Gene: Why Some People Are Born To Travel http://t.co/CHcFYHMNpz via @EliteDaily","@JezziJaymes","travel","x"
"Surprise, surprise - still no Carmen Sandiego. BUT I have it on good authority that the criminal is in Thailand - only a short flight away. If I hurry, I can make it there in time for Wednesday morning. ...This better be her. https://t.co/oyESBeLCsJ","@Round_2_Gaming","travel",
"Carmen Sandiego has hat envy. https://t.co/ejrsRdQb4I","@meanrice","style",
"@mthomps @NPR_Ed Also Carmen Sandiego (history/geography/travel) and the Sierra strategy games of the 80s/90s.","@alykat","edutainment",
"@RogerRossWill Roger - such a pleasure to meet you last night! (I'm the girl with the Carmen San Diego hat) - Alicia","@thespllbndgroup","style",
"if your question is where in the world is carmen sandiego, i have an answer for you. but you will have to travel to 3 different countries and answer 10 riddles before it tell you","@ToddSPatterson","travel",
"#Daria+#CarmenSandiego=🖤. . Bringing back the #90s with my #womancrushwednesday @hopejane for #blackheartsburlesque! 👓 🌍 💋 . . #cosplay #dariacosplay #carmensandiegocosplay #fiercefemmes… https://t.co/chsnahbqNX","@QueenieBurlesk","style",
"@MIDImyers mayor, singer, fashion icon, carmen sandiego, international thief","@RyanPagella","pop culture",
"Carmen Sandiego is latina...and nobody can find her ass 😂 😂 😂 https://t.co/TZjEIRE6cP","@AzaComics","latina",
"@RobbieWSilver Not a fan of the new @pizzahut logo. Might as well be Carmen Sandiego's hat in reverse. @RobbieWSilver @brandstudere #mktbowl","@NathanGreenberg","pop culture",
"Carmen San Diego is 100% Puerto Rican and it is wonderful Rita Moreno has voiced her and now @HereIsGina So perfect https://t.co/gKJahXN0jk","@LatinxGeeks","latina","x"
"I need a boyfriend solely to be Waldo for halloween next to my Carmen San Diego","@juliabethj","style",
"super sleuth. carmen san diego taught us that.","@MR40TILFIVE","edutainment",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/YebWIPSNIg","@marchoutgraaf","pop culture",
"@sassy_skater she's time traveling like Carmen Sandiego","@barbiebackstage","travel",
"@BrendaPayton13 @Sean20164889 Loved that Carmen Sandiego outfit!","@9ERSorBUST","style",
"Y'all I've decided to be Carmen Sandiego for Halloween. So dibs. https://t.co/2psY2bSjIj","@mcgiya","style",
"@SeanAltman This probably sounds creepy, but thank u for writing the song that means so much to me & my childhood memories. #CarmenSanDiego","@VegasRiff","pop culture",
